State,District,Disease,ISO_Year,ISO_Week,Cases,Deaths,Latitude,Longitude,Precipitation,Surface Temperature,LAI,Date
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2016,27,87.0,0.0,20.9727404,80.69155548,1.545432802,,0.0,2016-07-07
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2016,28,14.0,0.0,20.9727404,80.69155548,0.7008331568,,6.0,2016-07-17
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2016,29,182.0,1.0,20.9727404,80.69155548,1.03924537,,4.0,2016-07-22
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2016,32,92.0,1.0,20.9727404,80.69155548,1.8353380256666665,,4.666666666666667,2016-08-08
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2016,34,12.0,0.0,20.9727404,80.69155548,0.5533388686,298.995,,2016-08-27
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2016,37,193.0,0.0,20.9727404,80.69155548,0.6611996587,297.37,16.0,2016-09-17
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2016,47,15.0,0.0,20.9727404,80.69155548,4.12e-05,301.0133334,,2016-11-23
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2017,24,21.0,0.0,20.9727404,80.69155548,0.188814781,312.43,9.0,2017-06-12
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2017,26,89.0,0.0,20.9727404,80.69155548,1.019548938,311.32,4.0,2017-06-29
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2017,29,18.0,0.0,20.9727404,80.69155548,0.5246402223,,2.0,2017-07-17
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2019,11,13.0,0.0,20.9727404,80.69155548,0.01301690773,307.42,,2019-03-14
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2019,20,112.0,0.0,20.9727404,80.69155548,0.0001514191123,318.848,8.0,2019-05-13
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2019,25,39.0,0.0,20.9727404,80.69155548,0.1569675641,315.38,10.0,2019-06-21
Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,2019,32,61.0,0.0,20.9727404,80.69155548,1.108574475,,,2019-08-05
Chhattisgarh,Rajnandgaon,Malaria,2015,29,6.0,0.0,20.9727404,80.69155548,2.340106948,302.75,17.0,2015-07-16
Chhattisgarh,Rajnandgaon,Malaria,2015,30,14.0,0.0,20.9727404,80.69155548,0.1342242633,,9.0,2015-07-22
Chhattisgarh,Rajnandgaon,Malaria,2015,31,27.0,0.0,20.9727404,80.69155548,0.2071116963,301.2133334,9.0,2015-07-30
Chhattisgarh,Rajnandgaon,Malaria,2015,39,13.0,0.0,20.9727404,80.69155548,0.4701308686,299.93333340000004,31.0,2015-09-26
Chhattisgarh,Sukma,Dengue,2015,36,140.0,0.0,18.26654225,81.29252341,1.314751452,,23.0,2015-09-02
Chhattisgarh,Sukma,Dengue,2016,31,41.0,0.0,18.26654225,81.29252341,0.9548058234,,8.0,2016-08-05
Chhattisgarh,Sukma,Dengue,2019,38,54.0,0.0,18.26654225,81.29252341,0.712956887,300.34000000000003,21.0,2019-09-16
Chhattisgarh,Surajpur,Acute Diarrhoeal Disease,2016,18,239.0,1.0,23.35151515,82.97290273,0.003698723325,315.78000000000003,11.0,2016-05-02
Chhattisgarh,Surajpur,Acute Diarrhoeal Disease,2019,24,74.0,0.0,23.35151515,82.97290273,0.001636847556,315.156,11.0,2019-06-12
Chhattisgarh,Surajpur,Malaria,2017,30,1422.0,9.0,23.35151515,82.97290273,2.46135401,,,2017-07-28
Chhattisgarh,Surguja,Acute Diarrhoeal Disease,2010,30,32.0,0.0,23.25,83.0,0.8929789357,,,2010-07-27
Chhattisgarh,Surguja,Acute Diarrhoeal Disease,2011,20,28.0,0.0,23.25,83.0,0.01015428535,314.2666666,5.0,2011-05-21
Chhattisgarh,Surguja,Acute Diarrhoeal Disease,2011,24,28.0,0.0,23.25,83.0,0.7238169476,309.91,4.0,2011-06-19
Chhattisgarh,Surguja,Acute Diarrhoeal Disease,2011,25,26.0,0.0,23.25,83.0,4.658152069,,4.0,2011-06-22
Chhattisgarh,Surguja,Acute Diarrhoeal Disease,2011,34,10.0,3.0,23.25,83.0,0.7252829099,301.55,15.0,2011-08-26
Chhattisgarh,Surguja,Acute Diarrhoeal Disease,2016,27,4.0,2.0,23.25,83.0,1.00315394,,,2016-07-10
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Acute Diarrhoeal Disease,2016,48,53.0,0.0,20.2712521,73.0014588,5e-05,306.176,12.0,2016-11-30
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Acute Diarrhoeal Disease,2018,28,23.0,0.0,20.2712521,73.0014588,1.493951557,,1.0,2018-07-13
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Acute Diarrhoeal Disease,2020,5,98.0,0.0,20.2712521,73.0014588,0.00636530782,304.48400000000004,9.0,2020-01-29
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Chikungunya,2015,34,2.0,0.0,20.2712521,73.0014588,0.3033070767,300.2066666,15.0,2015-08-22
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Cholera,2013,28,12.0,0.0,20.2712521,73.0014588,2.044548616,,1.0,2013-07-14
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Cholera,2015,33,1.0,0.0,20.2712521,73.0014588,0.4912155228,300.08,15.0,2015-08-14
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Cholera,2016,29,2.0,0.0,20.2712521,73.0014588,0.6110899287,300.88,,2016-07-19
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Cholera,2018,28,3.0,0.0,20.2712521,73.0014588,1.493951557,,1.0,2018-07-13
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Cholera,2019,1,6.0,0.0,20.2712521,73.0014588,8.72e-05,304.0666666,9.0,2019-01-04
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Dengue,2010,41,4.0,0.0,20.2712521,73.0014588,0.07394494812,301.0866666,23.0,2010-10-13
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Dengue,2015,36,12.0,0.0,20.2712521,73.0014588,0.2188441589,298.83,22.0,2015-09-03
Dadra And Nagar Haveli,Dadra And Nagar Haveli,Dengue,2015,38,16.0,0.0,20.2712521,73.0014588,1.289759359,300.8,6.0,2015-09-16
Daman And Diu,Daman And Diu,Acute Diarrhoeal Disease,2009,28,33.0,0.0,20.42000485,72.8637629,,296.12,5.0,2009-07-07
Daman And Diu,Daman And Diu,Dengue,2012,41,70.0,0.0,20.42000485,72.8637629,,300.9133334,21.0,2012-10-08
Daman And Diu,Daman And Diu,Dengue,2019,38,107.0,2.0,20.42000485,72.8637629,,301.75,13.0,2019-09-20
Daman And Diu,Diu,Dengue,2012,40,17.0,0.0,20.71817495,70.93238341,,,,2012-10-04
Daman And Diu,Diu Daman,Acute Diarrhoeal Disease,2020,10,14.0,0.0,20.71817495,70.93238341,,,,2020-03-04
Delhi,Central Delhi,Acute Diarrhoeal Disease,2014,38,21.0,0.0,28.69854835,77.21939069,0.04855303631,303.6466666,11.0,2014-09-18
Delhi,New Delhi,Acute Diarrhoeal Disease,2015,31,21.0,0.0,28.6138954,77.2090057,0.1403302139,305.84000000000003,9.0,2015-07-31
Delhi,New Delhi,Cholera,2013,35,50.0,1.0,28.6138954,77.2090057,0.1086299315,303.22,,2013-08-28
Delhi,New Delhi,Dengue,2013,28,6979.0,10.0,28.6138954,77.2090057,0.5165098757,308.8066666,,2013-07-11
