date,disease,state,affected_district_count,affected_taluk_count,aggregate_intensity,maximum_intensity
2023-11-19,hepatitis_b,Kerala,3,3,0.0281585277205538,0.0156542104451134
2023-11-19,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-11-19,scrub_typhus,Kerala,2,2,0.1599948279686945,0.1599948279686945
2023-11-19,typhoid,Kerala,1,1,0.0014192119468498,0.0014192119468498
2023-11-20,acute_diarrheal_disease,Kerala,5,6,0.000517337274661786,0.0004031199542819
2023-11-20,hepatitis_b,Kerala,3,3,0.0134316266935394,0.0112546069872927
2023-11-20,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-11-20,scrub_typhus,Kerala,1,1,9.674937949140096e-05,9.674937949140096e-05
2023-11-20,typhoid,Kerala,2,2,0.0016579597768276,0.0016579597768276
2023-11-21,acute_diarrheal_disease,Kerala,5,5,1.0026502163770665,0.9999999983333334
2023-11-21,cholera,Kerala,1,1,0.0281886698127287,0.0281886698127287
2023-11-21,hepatitis_a_probable,Kerala,2,2,0.0004031199542819,0.0004031199542819
2023-11-21,hepatitis_b,Kerala,2,3,0.05919749688158953,0.0555787345363528
2023-11-21,influenza_h1n1_seasonal,Kerala,3,3,5.795279225613556e-05,5.795279225613556e-05
2023-11-21,scrub_typhus,Kerala,1,1,0.0002975133932991,0.0002975133932991
2023-11-22,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2023-11-22,dengue,Kerala,2,2,0.0005643679359947,0.0005643679359947
2023-11-22,hepatitis_a_probable,Kerala,2,2,0.0540994851232343,0.0540994851232343
2023-11-22,hepatitis_b,Kerala,3,3,0.4113272604162463,0.4113272604162463
2023-11-22,scrub_typhus,Kerala,1,1,0.0,0.0
2023-11-22,typhoid,Kerala,2,2,0.0543468333785981,0.0543468333785981
2023-11-23,acute_diarrheal_disease,Kerala,4,4,1.0174438831382877,0.9999999983333334
2023-11-23,dengue,Kerala,7,9,0.00045472053251837123,0.0004251083154246
2023-11-23,hepatitis_a_probable,Kerala,2,2,0.0,0.0
2023-11-23,hepatitis_b,Kerala,3,3,0.0063289832822266,0.0063289832822266
2023-11-23,hepatitis_c,Kerala,1,1,0.0,0.0
2023-11-23,scrub_typhus,Kerala,3,3,0.0025216136647242997,0.0016590331615284
2023-11-24,acute_diarrheal_disease,Kerala,4,4,0.0072065950263133,0.0072065950263133
2023-11-24,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2023-11-24,dengue,Kerala,8,11,1.0109080744039411,0.9999999983333334
2023-11-24,food_poisoning,Kerala,1,1,0.003255451560513,0.003255451560513
2023-11-24,hepatitis_c,Kerala,1,1,0.0,0.0
2023-11-24,malaria,Kerala,1,1,0.0,0.0
2023-11-24,scrub_typhus,Kerala,2,2,0.0,0.0
2023-11-25,dengue,Kerala,11,13,0.05488832808706923,0.0421068218754694
2023-11-25,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2023-11-25,hepatitis_c,Kerala,1,2,0.0015584339554216,0.0015584339554216
2023-11-25,influenza_h1n1_seasonal,Kerala,1,1,0.0017726077608968,0.0017726077608968
2023-11-25,leptospirosis_probable,Kerala,1,1,0.0,0.0
2023-11-25,malaria,Kerala,2,2,0.0015467068446145997,0.0009974129186244
2023-11-25,rabies_confirmed,Kerala,1,1,0.0,0.0
2023-11-26,dengue,Kerala,7,9,0.012933612766291002,0.0100596263206185
2023-11-26,food_poisoning,Kerala,1,1,0.000402483537465,0.000402483537465
2023-11-26,hepatitis_a_probable,Kerala,1,1,0.0033593329523495,0.0033593329523495
2023-11-26,hepatitis_b,Kerala,2,2,0.0009534886754817188,0.0009394793973048
2023-11-26,hepatitis_c,Kerala,2,2,0.0,0.0
2023-11-26,malaria,Kerala,3,3,0.0002171614720769926,0.0001566934789347
2023-11-27,chicken_pox,Kerala,1,1,0.0001074986544751,0.0001074986544751
2023-11-27,dengue,Kerala,7,12,0.1245207602358708,0.0952950827049502
2023-11-27,food_poisoning,Kerala,2,2,0.021166106609595,0.021166106609595
2023-11-27,hepatitis_a_confirmed,Kerala,2,2,0.0047299668197720995,0.003387159561276
2023-11-27,hepatitis_b,Kerala,1,1,0.0001244499113423,0.0001244499113423
2023-11-27,hepatitis_c,Kerala,2,2,0.0,0.0
2023-11-27,leptospirosis_confirmed,Kerala,1,1,0.0002539385094526,0.0002539385094526
2023-11-28,chicken_pox,Kerala,2,2,0.023578153518710503,0.0195501021846152
2023-11-28,dengue,Kerala,9,9,0.0982620221052292,0.0834963309712903
2023-11-28,fever_op,Kerala,1,1,0.0,0.0
2023-11-28,food_poisoning,Kerala,1,1,2.6874663618796715e-05,2.6874663618796715e-05
2023-11-28,hepatitis_b,Kerala,1,1,0.0,0.0
2023-11-28,hepatitis_c,Kerala,1,1,0.0,0.0
2023-11-29,chicken_pox,Kerala,2,2,0.0,0.0
2023-11-29,food_poisoning,Kerala,1,1,0.0003099199589947,0.0003099199589947
2023-11-29,hepatitis_a_confirmed,Kerala,1,1,0.0002150567552804,0.0002150567552804
2023-11-29,hepatitis_b,Kerala,1,1,0.0,0.0
2023-11-29,hepatitis_c,Kerala,1,1,0.0015119766837861,0.0015119766837861
2023-11-29,leptospirosis_confirmed,Kerala,1,1,0.0014329082011294,0.0014329082011294
2023-11-29,leptospirosis_probable,Kerala,1,1,0.0643522249236427,0.0643522249236427
2023-11-30,chicken_pox,Kerala,3,3,0.0083605470498734,0.0082438030650658
2023-11-30,hepatitis_a_confirmed,Kerala,4,4,0.10788541041220298,0.1035307655340986
2023-11-30,hepatitis_b,Kerala,1,2,0.0,0.0
2023-12-02,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2023-12-02,dengue,Kerala,1,1,0.0001289983853702,0.0001289983853702
2023-12-02,influenza_h1n1_seasonal,Kerala,1,1,0.0007171055034443,0.0007171055034443
2023-12-02,malaria,Kerala,1,1,0.0,0.0
2023-12-02,scrub_typhus,Kerala,1,1,0.0,0.0
2023-12-05,hepatitis_e,Kerala,1,1,0.0,0.0
2023-12-09,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2023-12-09,hepatitis_a_probable,Kerala,1,1,0.0005240559405665,0.0005240559405665
2023-12-09,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-12-09,malaria,Kerala,1,1,0.000870739101249,0.000870739101249
2023-12-09,scrub_typhus,Kerala,1,1,0.006403498677576,0.006403498677576
2023-12-09,typhoid,Kerala,1,1,0.0,0.0
2023-12-16,malaria,Kerala,1,1,0.0166401742220293,0.0166401742220293
2023-12-22,influenza_h1n1_seasonal,Kerala,1,1,0.0021352306989344,0.0021352306989344
2023-12-23,dengue,Kerala,1,1,0.0,0.0
2023-12-23,influenza_h1n1_seasonal,Kerala,4,4,0.0912572423384317,0.0907050197431786
2023-12-23,scrub_typhus,Kerala,1,1,0.0,0.0
2023-12-25,acute_diarrheal_disease,Kerala,2,2,0.2139634428756098,0.2122257340728656
2023-12-25,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-12-25,typhoid,Kerala,1,1,0.0,0.0
2023-12-26,acute_diarrheal_disease,Kerala,3,3,0.0061632031826845,0.00580492734166
2023-12-26,acute_encephalitis_syndrome,Kerala,2,2,0.0004405325050799,0.0004405325050799
2023-12-26,influenza_h1n1_seasonal,Kerala,2,2,0.0,0.0
2023-12-26,scrub_typhus,Kerala,2,2,0.0142159032723132,0.0142159032723132
2023-12-26,typhoid,Kerala,1,1,0.4071764869327785,0.4071764869327785
2023-12-27,acute_diarrheal_disease,Kerala,6,7,0.29052161925279885,0.2331599822451839
2023-12-27,acute_encephalitis_syndrome,Kerala,1,1,0.006129863830659,0.006129863830659
2023-12-27,influenza_h1n1_seasonal,Kerala,1,1,0.0005298147970562,0.0005298147970562
2023-12-27,malaria,Kerala,1,1,6.910627787690584e-05,6.910627787690584e-05
2023-12-27,scrub_typhus,Kerala,1,1,8.062399085639016e-05,8.062399085639016e-05
2023-12-27,typhoid,Kerala,1,1,0.0,0.0
2023-12-28,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2023-12-28,influenza_h1n1_seasonal,Kerala,4,5,0.0024329036197034,0.0024329036197034
2023-12-28,malaria,Kerala,1,1,0.0,0.0
2023-12-29,acute_diarrheal_disease,Kerala,4,4,0.0,0.0
2023-12-29,acute_encephalitis_syndrome,Kerala,1,1,0.0104947717992585,0.0104947717992585
2023-12-29,fever_ip,Kerala,4,5,0.0001180565580397,0.0001180565580397
2023-12-29,fever_op,Kerala,3,3,0.0003871313918108,0.0003871313918108
2023-12-29,scrub_typhus,Kerala,1,1,0.0001074986544751,0.0001074986544751
2023-12-30,acute_diarrheal_disease,Kerala,3,3,0.0004083484551939,0.0002355827605017
2023-12-30,dengue,Kerala,6,7,0.02421091381999949,0.0216447839195635
2023-12-30,fever_ip,Kerala,4,4,0.0017449677487202562,0.0017127181523777
2023-12-30,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2023-12-30,hepatitis_c,Kerala,2,2,0.0018140397942687002,0.0016124798171278
2023-12-30,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-12-30,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2023-12-30,malaria,Kerala,2,2,0.0,0.0
2023-12-30,scrub_typhus,Kerala,2,2,0.77937113206141,0.7791292600888409
2023-12-31,acute_diarrheal_disease,Kerala,3,3,0.6192966956936342,0.6192966956936342
2023-12-31,dengue,Kerala,6,8,0.005448808813156835,0.0052794984323585
2023-12-31,fever_ip,Kerala,1,1,0.0,0.0
2023-12-31,fever_op,Kerala,2,2,0.0231773506437005,0.0178351861404756
2023-12-31,hepatitis_a_probable,Kerala,2,2,0.0029581696986376,0.0029581696986376
2023-12-31,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-12-31,leptospirosis_confirmed,Kerala,2,2,8.062399085639016e-05,8.062399085639016e-05
2023-12-31,malaria,Kerala,2,3,1.0128296662568885,0.9999999983333334
2023-12-31,scrub_typhus,Kerala,3,3,0.0004057771455511,0.0004057771455511
2024-01-01,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2024-01-01,chicken_pox,Kerala,1,1,0.0,0.0
2024-01-01,hepatitis_c,Kerala,3,4,0.025041203832097965,0.0246939004868705
2024-01-01,leptospirosis_confirmed,Kerala,1,1,0.0009025417394246,0.0009025417394246
2024-01-01,malaria,Kerala,2,2,0.0707404631799739,0.0707404631799739
2024-01-02,acute_diarrheal_disease,Kerala,3,4,0.0008506210348256902,0.0007699970439693
2024-01-02,chicken_pox,Kerala,4,4,0.004227074854682,0.0038056106664813
2024-01-02,hepatitis_c,Kerala,1,1,0.0187910741002714,0.0187910741002714
2024-01-02,leptospirosis_confirmed,Kerala,2,2,0.0,0.0
2024-01-03,acute_diarrheal_disease,Kerala,2,2,0.0011367359028396,0.0011367359028396
2024-01-03,amoebic_meningo_encephalitis_confirmed,Kerala,1,1,0.3362361537629679,0.3362361537629679
2024-01-03,chicken_pox,Kerala,2,2,0.0004403310269849,0.0004403310269849
2024-01-04,acute_diarrheal_disease,Kerala,2,2,0.0034668316068247,0.0024187197256917
2024-01-13,acute_diarrheal_disease,Kerala,2,2,0.044250357390616904,0.0410350303276012
2024-01-13,chicken_pox,Kerala,1,1,0.0001861993283008,0.0001861993283008
2024-01-13,hepatitis_c,Kerala,1,1,0.0052976672849765,0.0052976672849765
2024-01-13,leptospirosis_confirmed,Kerala,1,1,5.51637832175301e-05,5.51637832175301e-05
2024-01-14,amoebic_meningo_encephalitis_confirmed,Kerala,1,1,0.0,0.0
2024-01-20,acute_diarrheal_disease,Kerala,1,1,8.566299028491453e-05,8.566299028491453e-05
2024-01-27,malaria,Kerala,1,1,0.000356442906944,0.000356442906944
2024-02-01,dengue,Kerala,1,1,0.0005596253482972,0.0005596253482972
2024-02-01,typhoid,Kerala,1,1,5.473771651465052e-05,5.473771651465052e-05
2024-02-02,hepatitis_a_probable,Kerala,1,1,0.0026326505086069,0.0026326505086069
2024-02-02,shigella,Kerala,1,2,0.0356047998686726,0.0356047998686726
2024-02-02,typhoid,Kerala,1,1,0.0,0.0
2024-02-03,hepatitis_a_probable,Kerala,1,1,0.000846551903992,0.000846551903992
2024-02-03,typhoid,Kerala,1,1,0.0033484952650038,0.0033484952650038
2024-02-04,acute_diarrheal_disease,Kerala,1,1,0.1267924654913341,0.1267924654913341
2024-02-05,acute_diarrheal_disease,Kerala,1,1,0.0214419164250777,0.0214419164250777
2024-02-05,chicken_pox,Kerala,3,3,0.046326572743061,0.0461905197584909
2024-02-06,chicken_pox,Kerala,1,1,0.0,0.0
2024-02-10,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2024-02-10,dengue,Kerala,1,1,0.0,0.0
2024-02-17,chicken_pox,Kerala,1,1,0.0,0.0
2024-03-01,dengue,Kerala,5,5,0.0340431437704947,0.0273961383920058
2024-03-01,fever_ip,Kerala,2,2,0.0013534316347289,0.0013534316347289
2024-03-01,hepatitis_a_confirmed,Kerala,1,1,0.0719170747438924,0.0719170747438924
2024-03-02,dengue,Kerala,2,2,0.0,0.0
2024-03-02,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2024-03-02,hepatitis_c,Kerala,1,1,0.0,0.0
2024-03-02,shigella,Kerala,1,1,0.0,0.0
2024-03-03,fever_ip,Kerala,1,1,0.0770740541066131,0.0770740541066131
2024-03-03,hepatitis_a_confirmed,Kerala,3,3,0.0033405752730385875,0.0033021939065753
2024-03-03,hepatitis_c,Kerala,1,1,0.0036216475111732,0.0036216475111732
2024-03-03,malaria,Kerala,1,1,8.062399085639016e-05,8.062399085639016e-05
2024-03-04,hepatitis_a_confirmed,Kerala,2,2,1.0103699914169242,0.9999999983333334
2024-03-04,hepatitis_a_probable,Kerala,2,2,4.031199542819508e-05,4.031199542819508e-05
2024-03-05,hepatitis_a_confirmed,Kerala,1,2,0.0,0.0
2024-03-05,hepatitis_a_probable,Kerala,2,2,0.1496838198043326,0.1496838198043326
2024-03-06,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2024-03-06,shigella,Kerala,1,1,0.0,0.0
2024-03-07,shigella,Kerala,1,1,0.000476221269563,0.000476221269563
2024-03-09,dengue,Kerala,1,1,0.0010624663770396,0.0010624663770396
2024-03-16,fever_ip,Kerala,1,1,1.7180361155471816e-05,1.7180361155471816e-05
2024-03-16,hepatitis_a_confirmed,Kerala,2,2,0.0020851591647073,0.0019021906053366
2024-03-23,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2024-04-01,fever_op,Kerala,3,3,0.2088295687916926,0.2088295687916926
2024-04-01,leptospirosis_probable,Kerala,1,1,0.0,0.0
2024-04-02,fever_op,Kerala,1,1,0.2560237184565883,0.2560237184565883
2024-04-02,food_poisoning,Kerala,1,1,0.1619115583093283,0.1619115583093283
2024-04-02,leptospirosis_probable,Kerala,1,1,0.0,0.0
2024-04-03,fever_op,Kerala,1,1,0.0,0.0
2024-04-03,food_poisoning,Kerala,2,2,0.0006267739157389,0.0006267739157389
2024-04-03,leptospirosis_confirmed,Kerala,1,1,0.0316935703938068,0.0316935703938068
2024-04-03,malaria,Kerala,1,1,0.0019383034288385,0.0019383034288385
2024-04-04,fever_op,Kerala,2,2,0.043422083582930704,0.0290710132104933
2024-04-04,leptospirosis_confirmed,Kerala,1,1,0.0014568635417752,0.0014568635417752
2024-04-04,malaria,Kerala,1,1,0.0,0.0
2024-04-04,west_nile_probable,Kerala,1,1,0.0,0.0
2024-04-05,fever_op,Kerala,3,3,4.031199542819508e-05,4.031199542819508e-05
2024-04-05,food_poisoning,Kerala,1,1,0.0014741493524625,0.0014741493524625
2024-04-05,leptospirosis_confirmed,Kerala,1,1,0.0004740134634832,0.0004740134634832
2024-04-06,fever_op,Kerala,2,2,0.0022574717439788,0.0014109198399868
2024-04-06,malaria,Kerala,1,1,0.0,0.0
2024-04-07,hepatitis_a_probable,Kerala,3,4,0.0012005925229731432,0.0010884238765612
2024-04-08,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2024-04-09,shigella,Kerala,1,1,0.0,0.0
2024-04-10,shigella,Kerala,1,1,0.0099628957204494,0.0099628957204494
2024-04-13,fever_op,Kerala,1,1,0.0,0.0
2024-04-13,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2024-04-13,shigella,Kerala,1,1,0.0219116064245824,0.0219116064245824
2024-04-20,malaria,Kerala,1,1,0.0,0.0
2024-05-01,chikungunya,Kerala,1,1,0.0001478104969585,0.0001478104969585
2024-05-02,cholera,Kerala,1,1,0.0,0.0
2024-05-02,dengue,Kerala,2,2,5.038999428524384e-05,5.038999428524384e-05
2024-05-02,hepatitis_b,Kerala,1,1,0.0,0.0
2024-05-03,dengue,Kerala,3,3,3.934823941021221e-06,3.934823941021221e-06
2024-05-03,rabies_confirmed,Kerala,1,1,0.0,0.0
2024-05-03,scrub_typhus,Kerala,2,4,0.012254072238464999,0.0118106402887549
2024-05-04,cholera,Kerala,1,1,0.0,0.0
2024-05-04,dengue,Kerala,1,1,0.0,0.0
2024-05-04,fever_ip,Kerala,1,1,0.0,0.0
2024-05-04,hepatitis_b,Kerala,2,2,0.9166731096321188,0.9166731096321188
2024-05-04,scrub_typhus,Kerala,2,2,0.011510454366913399,0.0078823747783759
2024-05-05,hepatitis_b,Kerala,3,3,0.027778827113018302,0.0257363526779898
2024-05-05,rabies_confirmed,Kerala,2,2,0.0,0.0
2024-05-06,acute_encephalitis_syndrome,Kerala,1,1,0.0003729146165648,0.0003729146165648
2024-05-06,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2024-05-06,hepatitis_b,Kerala,2,3,1.0021609668809575,0.9999999983333334
2024-05-06,leptospirosis_confirmed,Kerala,2,2,0.0,0.0
2024-05-07,fever_ip,Kerala,2,2,0.0031223476873781684,0.0030993122614192
2024-05-07,leptospirosis_confirmed,Kerala,1,1,2.48073818019662e-05,2.48073818019662e-05
2024-05-07,malaria,Kerala,2,2,0.0255174931060474,0.0255174931060474
2024-05-09,fever_op,Kerala,1,1,0.0014351070372437,0.0014351070372437
2024-05-11,chikungunya,Kerala,1,1,0.0,0.0
2024-05-11,hepatitis_b,Kerala,1,1,0.0,0.0
2024-05-11,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2024-05-12,chikungunya,Kerala,1,1,0.0,0.0
2024-05-18,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2024-05-18,hepatitis_a_confirmed,Kerala,1,1,0.003944737794838,0.003944737794838
2024-05-25,dengue,Kerala,1,1,0.0,0.0
2024-05-25,scrub_typhus,Kerala,1,1,0.0,0.0
2024-06-03,dengue,Kerala,1,1,0.0,0.0
2024-06-04,dengue,Kerala,5,5,0.8803049242224653,0.8796473213273815
2024-06-04,hepatitis_c,Kerala,1,1,0.004387975640569,0.004387975640569
2024-06-04,leptospirosis_probable,Kerala,1,1,0.0068819422831404,0.0068819422831404
2024-06-04,typhoid,Kerala,2,2,0.0,0.0
2024-06-05,dengue,Kerala,3,3,0.1390702250684166,0.134426995761486
2024-06-05,hepatitis_c,Kerala,2,2,0.0030059995946605,0.0030059995946605
2024-06-06,dengue,Kerala,1,1,0.0001209359862845,0.0001209359862845
2024-06-06,typhoid,Kerala,1,1,0.0,0.0
2024-06-07,hepatitis_b,Kerala,1,1,0.0002149973089503,0.0002149973089503
2024-06-09,hepatitis_b,Kerala,1,1,0.0,0.0
2024-06-10,malaria,Kerala,2,3,0.011941989124917701,0.0082639590627799
2024-06-11,hepatitis_b,Kerala,3,4,1.1532334046843766,0.8655368963170544
2024-06-12,hepatitis_b,Kerala,1,1,4.031199542819508e-05,4.031199542819508e-05
2024-07-05,scrub_typhus,Kerala,2,2,0.0822049237727915,0.0818552627168685
2024-07-06,acute_diarrheal_disease,Kerala,1,1,0.0220585905698303,0.0220585905698303
2024-07-06,hepatitis_c,Kerala,2,2,0.0002106410837169,0.0002106410837169
2024-07-06,scrub_typhus,Kerala,1,1,0.0027813773496549,0.0027813773496549
2024-07-07,dengue,Kerala,3,3,0.0006344769275486,0.0006344769275486
2024-07-07,fever_ip,Kerala,1,1,0.0001612479817127,0.0001612479817127
2024-07-07,leptospirosis_probable,Kerala,2,2,0.0095316754677648,0.0095316754677648
2024-07-08,dengue,Kerala,1,1,0.0237556158308653,0.0237556158308653
2024-07-08,hepatitis_a_confirmed,Kerala,1,1,0.0008370246459487,0.0008370246459487
2024-07-08,leptospirosis_probable,Kerala,1,1,5.690032332686208e-05,5.690032332686208e-05
2024-07-09,fever_ip,Kerala,1,1,0.0001612479817127,0.0001612479817127
2024-07-09,hepatitis_a_confirmed,Kerala,1,1,0.9999999983333334,0.9999999983333334
2024-07-09,hepatitis_c,Kerala,1,1,0.0,0.0
2024-07-10,fever_ip,Kerala,3,3,0.0049583754376679,0.0049583754376679
2024-07-10,fever_op,Kerala,1,1,0.0070758128929169,0.0070758128929169
2024-07-10,hepatitis_a_confirmed,Kerala,3,3,0.7194594789077698,0.664281464696993
2024-07-11,fever_op,Kerala,2,2,0.00612003702836089,0.0060394130375045
2024-07-12,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2024-07-13,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2024-08-07,chicken_pox,Kerala,2,2,7.245368203155519e-06,7.245368203155519e-06
2024-08-07,scrub_typhus,Kerala,1,1,0.0,0.0
2024-08-08,acute_diarrheal_disease,Kerala,1,1,0.0404819777736876,0.0404819777736876
2024-08-08,dengue,Kerala,4,4,0.0007420305904703,0.0007420305904703
2024-08-09,chicken_pox,Kerala,3,3,0.0,0.0
2024-08-09,cholera,Kerala,1,1,0.0,0.0
2024-08-09,dengue,Kerala,6,9,0.005052436760333501,0.0040311995428195
2024-08-10,dengue,Kerala,3,3,0.0071211773354113,0.0071211773354113
2024-08-11,dengue,Kerala,3,3,0.0072077557230727,0.0052324679470912
2024-08-11,malaria,Kerala,1,1,0.0110454190226683,0.0110454190226683
2024-08-12,cholera,Kerala,1,1,0.0,0.0
2024-08-12,fever_ip,Kerala,2,2,0.0,0.0
2024-08-12,malaria,Kerala,1,1,0.0005220061780871,0.0005220061780871
2024-08-13,acute_encephalitis_syndrome,Kerala,1,1,0.0044407914001447,0.0044407914001447
2024-08-13,fever_op,Kerala,2,2,0.0,0.0
2024-08-13,west_nile_confirmed,Kerala,1,1,0.0,0.0
2024-08-14,fever_ip,Kerala,3,3,0.002803112492987,0.0022602442878874
2024-08-16,rabies_confirmed,Kerala,1,1,0.0,0.0
2024-08-20,shigella,Kerala,1,1,0.076608973648337,0.076608973648337
2024-08-21,shigella,Kerala,1,1,0.0,0.0
2024-09-08,food_poisoning,Kerala,1,1,0.0,0.0
2024-09-08,leptospirosis_probable,Kerala,1,1,0.1320422606170343,0.1320422606170343
2024-09-08,typhoid,Kerala,1,1,0.0032521210096169,0.0032521210096169
2024-09-09,acute_diarrheal_disease,Kerala,2,3,0.0368138954249604,0.0324368448846738
2024-09-09,food_poisoning,Kerala,1,1,0.1187257369895161,0.1187257369895161
2024-09-09,hepatitis_c,Kerala,1,1,0.2398365397838009,0.2293992519693063
2024-09-09,scrub_typhus,Kerala,2,2,0.9999999983333334,0.9999999983333334
2024-09-10,acute_diarrheal_disease,Kerala,4,5,0.0761815616168829,0.0348441125028617
2024-09-10,chicken_pox,Kerala,1,1,8.062399085639016e-05,8.062399085639016e-05
2024-09-10,food_poisoning,Kerala,1,1,0.0003999942425379,0.0003999942425379
2024-09-10,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2024-09-10,hepatitis_c,Kerala,1,1,0.0002015599771409,0.0002015599771409
2024-09-10,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2024-09-10,leptospirosis_probable,Kerala,3,3,0.0052976672849765,0.0052976672849765
2024-09-11,chicken_pox,Kerala,1,1,0.0,0.0
2024-09-11,dengue,Kerala,1,1,0.0108433691303469,0.0108433691303469
2024-09-11,hepatitis_c,Kerala,1,1,2.3035425958968614e-05,2.3035425958968614e-05
2024-09-11,leptospirosis_confirmed,Kerala,2,2,3.13537742219295e-05,3.13537742219295e-05
2024-09-11,leptospirosis_probable,Kerala,2,2,0.0007091165453381,0.0007091165453381
2024-09-11,scrub_typhus,Kerala,1,1,0.0363774635007506,0.0363774635007506
2024-09-12,dengue,Kerala,4,4,0.034516977240141106,0.0227311427020162
2024-09-12,hepatitis_c,Kerala,1,1,0.0148126743917317,0.0148126743917317
2024-09-12,leptospirosis_confirmed,Kerala,2,2,0.0147481958489282,0.0147481958489282
2024-09-12,malaria,Kerala,1,1,0.0049718127694773,0.0049718127694773
2024-09-12,scrub_typhus,Kerala,1,1,0.0,0.0
2024-09-12,typhoid,Kerala,1,1,0.0057825272463943,0.0057825272463943
2024-09-13,chicken_pox,Kerala,2,2,0.5176800404642751,0.5176800404642751
2024-09-13,dengue,Kerala,2,2,0.0,0.0
2024-09-13,food_poisoning,Kerala,1,1,0.0184878894078411,0.0184878894078411
2024-09-13,leptospirosis_confirmed,Kerala,3,3,0.0015515518779504,0.0013096799053813
2024-09-13,leptospirosis_probable,Kerala,2,2,0.0005442549265616,0.0005442549265616
2024-09-13,malaria,Kerala,2,2,8.062399085639016e-05,8.062399085639016e-05
2024-09-13,west_nile_probable,Kerala,1,1,0.0,0.0
2024-09-14,chicken_pox,Kerala,1,1,0.0003986408436788,0.0003986408436788
2024-09-14,dengue,Kerala,3,4,0.33655770667482,0.2204465673821014
2024-09-14,leptospirosis_confirmed,Kerala,2,2,0.1607601766703001,0.1527234869958806
2024-09-14,leptospirosis_probable,Kerala,1,1,0.0,0.0
2024-09-14,malaria,Kerala,1,1,0.0,0.0
2024-09-15,fever_ip,Kerala,1,1,0.0862807740518308,0.0862807740518308
2024-09-15,food_poisoning,Kerala,1,1,0.0401676319648838,0.0401676319648838
2024-09-15,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2024-09-15,leptospirosis_confirmed,Kerala,3,3,0.0846053169800472,0.0846053169800472
2024-09-15,leptospirosis_probable,Kerala,3,3,0.028760948292511395,0.0287071989652738
2024-09-16,fever_op,Kerala,2,2,0.0021841772068367,0.0021841772068367
2024-09-17,chicken_pox,Kerala,4,4,0.0011666259356853,0.0011666259356853
2024-09-17,fever_ip,Kerala,2,2,0.0053614953919499,0.0053614953919499
2024-09-17,fever_op,Kerala,1,1,3.5832884825062285e-05,3.5832884825062285e-05
2024-09-17,hepatitis_a_confirmed,Kerala,1,1,0.0006174100352423,0.0006174100352423
2024-09-18,chicken_pox,Kerala,1,1,0.0215652475155761,0.0215652475155761
2024-09-18,hepatitis_a_confirmed,Kerala,1,1,0.0040419095914136,0.0040419095914136
2024-09-19,fever_ip,Kerala,1,1,0.0012023329647035,0.0012023329647035
2024-09-19,food_poisoning,Kerala,1,1,0.0,0.0
2024-09-19,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2024-09-21,fever_ip,Kerala,1,1,0.0,0.0
2024-09-22,fever_ip,Kerala,1,1,0.0,0.0
2024-09-22,food_poisoning,Kerala,1,1,0.0011488918697035,0.0011488918697035
2024-10-01,influenza_h1n1_seasonal,Kerala,4,5,0.0142425968078202,0.0077944591146707
2024-10-02,influenza_h1n1_seasonal,Kerala,4,4,1.000831259480439,0.9999999983333334
2024-10-05,influenza_h1n1_seasonal,Kerala,2,2,0.00205651545160421,0.0020522720836644
2024-10-06,influenza_h1n1_seasonal,Kerala,1,1,0.0081102063478213,0.0081102063478213
2024-10-12,hepatitis_a_probable,Kerala,1,1,0.0040311995428195,0.0040311995428195
2024-10-13,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2024-10-13,scrub_typhus,Kerala,1,1,0.0024201580932692,0.0024201580932692
2024-10-13,typhoid,Kerala,1,1,0.0,0.0
