cluster_id,disease,date,state,district,taluk,latitude,longitude,outbreak_intensity
176,acute_diarrheal_disease,2023-12-31,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.6192966956936342
177,acute_diarrheal_disease,2023-12-26,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.00580492734166
178,acute_diarrheal_disease,2023-12-26,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
178,acute_diarrheal_disease,2024-01-02,Kerala,Kollam,Kottarakkara,9.0002,76.7788,8.062399085639016e-05
179,acute_diarrheal_disease,2023-12-27,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.042643256857449
179,acute_diarrheal_disease,2024-01-02,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
179,acute_diarrheal_disease,2024-01-04,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.001048111881133
179,acute_diarrheal_disease,2024-01-13,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0410350303276012
180,acute_diarrheal_disease,2023-12-27,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
180,acute_diarrheal_disease,2023-12-28,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
181,acute_diarrheal_disease,2023-12-27,Kerala,Malappuram,Kondotty,11.15,75.9667,0.2331599822451839
181,acute_diarrheal_disease,2023-12-31,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
181,acute_diarrheal_disease,2024-01-02,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0
182,acute_diarrheal_disease,2023-12-27,Kerala,Palakkad,Chittur,10.7,76.75,4.031199542819508e-05
183,acute_diarrheal_disease,2023-12-29,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
184,acute_diarrheal_disease,2023-12-29,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
185,acute_diarrheal_disease,2023-12-29,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0
185,acute_diarrheal_disease,2023-12-30,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0001727656946922
186,acute_diarrheal_disease,2023-12-30,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0002355827605017
186,acute_diarrheal_disease,2024-01-01,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
187,acute_diarrheal_disease,2023-12-30,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
187,acute_diarrheal_disease,2024-01-13,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0032153270630157
188,acute_diarrheal_disease,2024-01-01,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0
189,acute_diarrheal_disease,2024-01-03,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0011367359028396
190,acute_diarrheal_disease,2024-01-04,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0024187197256917
191,acute_diarrheal_disease,2024-02-04,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.1267924654913341
191,acute_diarrheal_disease,2024-02-05,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0214419164250777
192,acute_diarrheal_disease,2024-02-10,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0
193,acute_diarrheal_disease,2024-08-08,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0404819777736876
194,acute_diarrheal_disease,2024-09-09,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0324368448846738
195,acute_diarrheal_disease,2024-09-09,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0043770505402866
196,acute_diarrheal_disease,2024-09-10,Kerala,Palakkad,Alathur,10.6333,76.55,0.0156285274542022
196,acute_diarrheal_disease,2024-09-10,Kerala,Palakkad,Chittur,10.7,76.75,0.0
197,acute_diarrheal_disease,2024-09-10,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.0348441125028617
198,acute_diarrheal_disease,2024-10-13,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
199,acute_diarrheal_disease,2024-10-14,Kerala,Kannur,Thalassery,11.75,75.4833,0.0029715076017806
200,acute_diarrheal_disease,2024-10-15,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.001451231835415
201,acute_diarrheal_disease,2024-10-15,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
202,acute_diarrheal_disease,2024-10-16,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0061449677851203
203,acute_diarrheal_disease,2024-10-17,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.0
204,acute_diarrheal_disease,2024-10-17,Kerala,Kannur,Iritty,11.9333,75.7,0.0
205,acute_diarrheal_disease,2024-10-17,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
206,acute_diarrheal_disease,2024-11-18,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0001948318614354
207,acute_diarrheal_disease,2024-11-18,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0122532889745408
208,acute_diarrheal_disease,2024-11-18,Kerala,Ernakulam,Aluva,10.1075,76.3516,3.7432567183324e-05
209,acute_diarrheal_disease,2024-11-19,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0001736516726137
210,acute_diarrheal_disease,2024-11-21,Kerala,Kannur,Iritty,11.9333,75.7,4.031199542819508e-05
211,acute_diarrheal_disease,2024-11-23,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.1375198793249349
212,acute_diarrheal_disease,2024-12-28,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0
213,acute_encephalitis_syndrome,2020-01-01,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
214,acute_encephalitis_syndrome,2020-08-12,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
215,acute_encephalitis_syndrome,2020-08-13,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0
216,acute_encephalitis_syndrome,2020-08-13,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
217,acute_encephalitis_syndrome,2020-08-14,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
218,acute_encephalitis_syndrome,2020-11-19,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0
219,acute_encephalitis_syndrome,2020-11-22,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
220,acute_encephalitis_syndrome,2020-11-24,Kerala,Kannur,Payyanur,12.1,75.2,0.0
221,acute_encephalitis_syndrome,2020-12-29,Kerala,Kottayam,Changanassery,9.45,76.5333,0.003711516832362
222,acute_encephalitis_syndrome,2020-12-30,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
223,acute_encephalitis_syndrome,2021-05-06,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
224,acute_encephalitis_syndrome,2021-05-07,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
225,acute_encephalitis_syndrome,2021-07-08,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.0
226,acute_encephalitis_syndrome,2021-08-13,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0
227,acute_encephalitis_syndrome,2021-09-16,Kerala,Alappuzha,Karthikappally,9.2833,76.4667,0.0
228,acute_encephalitis_syndrome,2021-09-18,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
229,acute_encephalitis_syndrome,2021-09-18,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
230,acute_encephalitis_syndrome,2021-11-20,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
231,acute_encephalitis_syndrome,2021-11-20,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
232,acute_encephalitis_syndrome,2021-11-22,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0
233,acute_encephalitis_syndrome,2021-12-29,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
234,acute_encephalitis_syndrome,2021-12-31,Kerala,Kannur,Payyanur,12.1,75.2,0.0082633548842088
235,acute_encephalitis_syndrome,2022-01-01,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
236,acute_encephalitis_syndrome,2022-01-03,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0
237,acute_encephalitis_syndrome,2022-01-03,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
238,acute_encephalitis_syndrome,2022-07-09,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0105250018001924
239,acute_encephalitis_syndrome,2022-07-09,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
240,acute_encephalitis_syndrome,2022-08-11,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
240,acute_encephalitis_syndrome,2022-08-12,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0011187438496945
241,acute_encephalitis_syndrome,2022-08-12,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
242,acute_encephalitis_syndrome,2022-08-15,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0
243,acute_encephalitis_syndrome,2022-08-16,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
244,acute_encephalitis_syndrome,2022-11-19,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
245,acute_encephalitis_syndrome,2022-11-21,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0081285509024256
246,acute_encephalitis_syndrome,2022-11-24,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0
247,acute_encephalitis_syndrome,2022-12-28,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.9999999983333334
248,acute_encephalitis_syndrome,2022-12-29,Kerala,Kottayam,Vaikom,9.75,76.4,0.0
249,acute_encephalitis_syndrome,2023-05-04,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
250,acute_encephalitis_syndrome,2023-07-01,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0
251,acute_encephalitis_syndrome,2023-07-08,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0
252,acute_encephalitis_syndrome,2023-08-12,Kerala,Kottayam,Vaikom,9.75,76.4,0.0018245369708709
252,acute_encephalitis_syndrome,2023-08-26,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
253,acute_encephalitis_syndrome,2023-08-12,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
254,acute_encephalitis_syndrome,2023-08-16,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.7718842523320741
255,acute_encephalitis_syndrome,2023-09-16,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0
256,acute_encephalitis_syndrome,2023-11-11,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0
257,acute_encephalitis_syndrome,2023-11-18,Kerala,Ernakulam,Kochi,9.9312,76.2673,6.803160993758527e-05
258,acute_encephalitis_syndrome,2023-11-24,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
259,acute_encephalitis_syndrome,2023-12-26,Kerala,Kottayam,Vaikom,9.75,76.4,0.0004405325050799
260,acute_encephalitis_syndrome,2023-12-26,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
261,acute_encephalitis_syndrome,2023-12-27,Kerala,Kottayam,Changanassery,9.45,76.5333,0.006129863830659
262,acute_encephalitis_syndrome,2023-12-29,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0104947717992585
263,acute_encephalitis_syndrome,2024-05-06,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0003729146165648
264,acute_encephalitis_syndrome,2024-05-18,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0
265,acute_encephalitis_syndrome,2024-08-13,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0044407914001447
266,acute_encephalitis_syndrome,2024-11-20,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0003196410999127
267,amoebic_meningo_encephalitis_confirmed,2023-10-28,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
268,amoebic_meningo_encephalitis_confirmed,2024-01-03,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.3362361537629679
269,amoebic_meningo_encephalitis_confirmed,2024-01-14,Kerala,Palakkad,Chittur,10.7,76.75,0.0
270,amoebic_meningo_encephalitis_confirmed,2024-10-20,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
271,chicken_pox,2020-01-01,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
272,chicken_pox,2020-01-01,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
273,chicken_pox,2020-01-01,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
274,chicken_pox,2020-01-01,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0
274,chicken_pox,2020-01-02,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
275,chicken_pox,2020-01-02,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
276,chicken_pox,2020-01-03,Kerala,Kannur,Payyanur,12.1,75.2,0.0
277,chicken_pox,2020-02-04,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
278,chicken_pox,2020-02-04,Kerala,Kozhikode,Vadakara,11.6,75.5833,0.0
279,chicken_pox,2020-02-04,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0139049661213929
280,chicken_pox,2020-02-05,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
280,chicken_pox,2020-02-06,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
281,chicken_pox,2020-02-05,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
282,chicken_pox,2020-02-06,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
283,chicken_pox,2020-08-07,Kerala,Thiruvananthapuram,Nedumangad,8.6036,77.0031,0.0
283,chicken_pox,2020-08-08,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
284,chicken_pox,2020-08-07,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0
285,chicken_pox,2020-08-07,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
286,chicken_pox,2020-08-09,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
287,chicken_pox,2020-08-09,Kerala,Idukki,Devikulam,10.0667,77.1,0.0
288,chicken_pox,2020-09-10,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0
288,chicken_pox,2020-09-13,Kerala,Kannur,Payyanur,12.1,75.2,0.0128198156012219
288,chicken_pox,2020-09-15,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0
289,chicken_pox,2020-09-10,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0
289,chicken_pox,2020-09-13,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0
290,chicken_pox,2020-09-11,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
291,chicken_pox,2020-09-11,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
291,chicken_pox,2020-09-18,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
292,chicken_pox,2020-09-12,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0
293,chicken_pox,2020-09-15,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0
293,chicken_pox,2020-09-18,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
294,chicken_pox,2020-09-16,Kerala,Palakkad,Chittur,10.7,76.75,0.0
295,chicken_pox,2020-09-17,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
296,chicken_pox,2020-09-17,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
296,chicken_pox,2020-09-18,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0005795279225613
297,chicken_pox,2020-09-18,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
298,chicken_pox,2020-10-19,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.030216247917171
298,chicken_pox,2020-10-25,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
299,chicken_pox,2020-10-20,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
300,chicken_pox,2020-10-20,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0
300,chicken_pox,2020-10-23,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0
300,chicken_pox,2020-10-24,Kerala,Malappuram,Ernad,11.1201,76.1197,0.716596844260849
301,chicken_pox,2020-10-22,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
302,chicken_pox,2020-10-22,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0
303,chicken_pox,2020-10-23,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.3600032335951355
304,chicken_pox,2020-10-23,Kerala,Kollam,Kollam,8.8879509,76.5955013,4.031199542819508e-05
305,chicken_pox,2020-10-24,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
306,chicken_pox,2020-10-25,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0020938690509625
307,chicken_pox,2020-11-26,Kerala,Kollam,Kollam,8.8879509,76.5955013,0.9999999983333334
307,chicken_pox,2020-11-28,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
308,chicken_pox,2020-11-26,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
309,chicken_pox,2020-11-28,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
310,chicken_pox,2020-11-28,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
311,chicken_pox,2020-11-30,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
312,chicken_pox,2021-01-01,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.2187751246056305
312,chicken_pox,2021-01-03,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
313,chicken_pox,2021-01-01,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0
314,chicken_pox,2021-01-01,Kerala,Wayanad,Mananthavady,11.8,76.0,0.07363232902761
315,chicken_pox,2021-01-02,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0
316,chicken_pox,2021-01-03,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.0
316,chicken_pox,2021-01-03,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
317,chicken_pox,2021-01-03,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0
318,chicken_pox,2021-01-03,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
319,chicken_pox,2021-01-03,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0
320,chicken_pox,2021-02-04,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0001167439848076
321,chicken_pox,2021-02-05,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
322,chicken_pox,2021-02-06,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0
323,chicken_pox,2021-02-06,Kerala,Kannur,Payyanur,12.1,75.2,0.0
324,chicken_pox,2021-02-06,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
325,chicken_pox,2021-02-06,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
326,chicken_pox,2021-08-07,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0312286645800956
326,chicken_pox,2021-08-09,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
327,chicken_pox,2021-08-08,Kerala,Kannur,Taliparamba,12.0333,75.35,0.7911332301490374
328,chicken_pox,2021-08-08,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0001612479817127
329,chicken_pox,2021-09-10,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
329,chicken_pox,2021-09-14,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.146119757618652
330,chicken_pox,2021-09-10,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
330,chicken_pox,2021-09-16,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
331,chicken_pox,2021-09-11,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
332,chicken_pox,2021-09-11,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
333,chicken_pox,2021-09-11,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
334,chicken_pox,2021-09-14,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.0
335,chicken_pox,2021-09-14,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0019573021358506
336,chicken_pox,2021-09-16,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
337,chicken_pox,2021-10-20,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
337,chicken_pox,2021-10-24,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0
338,chicken_pox,2021-10-22,Kerala,Kannur,Payyanur,12.1,75.2,9.85404332689213e-05
339,chicken_pox,2021-10-23,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0006449919268511
340,chicken_pox,2021-10-23,Kerala,Malappuram,Nilambur,11.2833,76.2333,0.0082813086228597
341,chicken_pox,2021-10-23,Kerala,Kottayam,Vaikom,9.75,76.4,0.0
342,chicken_pox,2021-10-25,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
343,chicken_pox,2021-10-25,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0003493706270443
344,chicken_pox,2021-11-25,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
345,chicken_pox,2021-11-25,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
345,chicken_pox,2021-11-27,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
345,chicken_pox,2021-11-30,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0061736518044067
346,chicken_pox,2021-11-26,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
346,chicken_pox,2021-11-27,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.002530160735104
347,chicken_pox,2021-11-26,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0001209359862845
348,chicken_pox,2021-11-27,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
349,chicken_pox,2021-11-27,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
349,chicken_pox,2021-11-29,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0
350,chicken_pox,2021-11-29,Kerala,Kannur,Iritty,11.9333,75.7,0.0
351,chicken_pox,2021-11-29,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
351,chicken_pox,2021-11-29,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
352,chicken_pox,2022-01-01,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0008309981206145
353,chicken_pox,2022-01-01,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
354,chicken_pox,2022-01-02,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0
355,chicken_pox,2022-02-04,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
356,chicken_pox,2022-02-04,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
357,chicken_pox,2022-02-04,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0004209833278606
358,chicken_pox,2022-02-05,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
359,chicken_pox,2022-08-09,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0
360,chicken_pox,2022-08-09,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
360,chicken_pox,2022-08-10,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.000567706907329
361,chicken_pox,2022-09-11,Kerala,Kannur,Payyanur,12.1,75.2,0.4257058323732762
361,chicken_pox,2022-09-17,Kerala,Kannur,Payyanur,12.1,75.2,0.0
362,chicken_pox,2022-09-11,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
362,chicken_pox,2022-09-11,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
362,chicken_pox,2022-09-18,Kerala,Palakkad,Pattambi,10.8,76.2,0.0003628079588537
363,chicken_pox,2022-09-13,Kerala,Kannur,Iritty,11.9333,75.7,0.0083759218840632
364,chicken_pox,2022-09-14,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
365,chicken_pox,2022-09-14,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0012765465218928
366,chicken_pox,2022-09-14,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0
367,chicken_pox,2022-09-15,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
368,chicken_pox,2022-09-16,Kerala,Palakkad,Chittur,10.7,76.75,0.0
369,chicken_pox,2022-09-16,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
370,chicken_pox,2022-09-16,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0008868638994202
370,chicken_pox,2022-09-17,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
370,chicken_pox,2022-09-18,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,9.989833954446306e-05
371,chicken_pox,2022-09-17,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0013908789571969
372,chicken_pox,2022-10-20,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0007256159177075
373,chicken_pox,2022-10-22,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0
373,chicken_pox,2022-10-25,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0017626879655537
374,chicken_pox,2022-10-23,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0030046988202447
375,chicken_pox,2022-10-24,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
376,chicken_pox,2022-10-24,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.9999999983333334
377,chicken_pox,2022-10-25,Kerala,Idukki,Udumbanchola,9.8333,77.1333,3.13537742219295e-05
378,chicken_pox,2022-10-25,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
379,chicken_pox,2022-11-27,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0
380,chicken_pox,2022-11-28,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
381,chicken_pox,2022-11-28,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0047149050401222
381,chicken_pox,2022-11-30,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.0
382,chicken_pox,2023-01-01,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
383,chicken_pox,2023-01-02,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0007734182337426
384,chicken_pox,2023-01-02,Kerala,Palakkad,Chittur,10.7,76.75,0.0
385,chicken_pox,2023-01-03,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0020882980128616
386,chicken_pox,2023-02-05,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
387,chicken_pox,2023-02-05,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0089373747931253
388,chicken_pox,2023-08-07,Kerala,Malappuram,Tirur,10.9167,75.9167,0.0546572494815651
389,chicken_pox,2023-08-07,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.0
390,chicken_pox,2023-09-11,Kerala,Alappuzha,Cherthala,9.6833,76.3333,2.015599771409754e-05
391,chicken_pox,2023-09-12,Kerala,Kottayam,Changanassery,9.45,76.5333,0.1254850543920365
392,chicken_pox,2023-09-12,Kerala,Thiruvananthapuram,Nedumangad,8.6036,77.0031,0.0
392,chicken_pox,2023-09-16,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.9999999983333334
